DBID1,DBID2,DBKEY-pair,label
DB00346,DB00925,DB00346-DB00925,1
DB00346,DB05316,DB00346-DB05316,1
DB00346,DB01100,DB00346-DB01100,1
DB00346,DB00960,DB00346-DB00960,1
DB00346,DB11642,DB00346-DB11642,1
DB00346,DB01324,DB00346-DB01324,1
DB00346,DB01263,DB00346-DB01263,1
DB00346,DB00457,DB00346-DB00457,1
DB00346,DB01599,DB00346-DB01599,1
DB00346,DB01035,DB00346-DB01035,1
DB00346,DB00433,DB00346-DB00433,1
DB00346,DB00420,DB00346-DB00420,1
DB00346,DB01182,DB00346-DB01182,1
DB00346,DB00777,DB00346-DB00777,1
DB00346,DB00818,DB00346-DB00818,1
DB00346,DB00571,DB00346-DB00571,1
DB00346,DB01589,DB00346-DB01589,1
DB00346,DB00881,DB00346-DB00881,1
DB00346,DB00908,DB00346-DB00908,1
DB00346,DB01367,DB00346-DB01367,1
DB00346,DB00899,DB00346-DB00899,1
DB00346,DB12404,DB00346-DB12404,1
DB00346,DB01201,DB00346-DB01201,1
DB00346,DB08864,DB00346-DB08864,1
DB00346,DB08931,DB00346-DB08931,1
DB00346,DB00734,DB00346-DB00734,1
DB00346,DB00503,DB00346-DB00503,1
DB00346,DB00989,DB00346-DB00989,1
DB00346,DB06654,DB00346-DB06654,1
DB00346,DB01232,DB00346-DB01232,1
DB00346,DB00418,DB00346-DB00418,1
DB00346,DB01037,DB00346-DB01037,1
DB00346,DB15685,DB00346-DB15685,1
DB00346,DB01104,DB00346-DB01104,1
DB00346,DB06207,DB00346-DB06207,1
DB00346,DB09072,DB00346-DB09072,1
DB00346,DB01591,DB00346-DB01591,1
DB00346,DB00489,DB00346-DB00489,1
DB00346,DB01208,DB00346-DB01208,1
DB00346,DB09118,DB00346-DB09118,1
DB00346,DB01015,DB00346-DB01015,1
DB00346,DB00382,DB00346-DB00382,1
DB00346,DB00820,DB00346-DB00820,1
DB00346,DB00706,DB00346-DB00706,1
DB00346,DB05521,DB00346-DB05521,1
DB00346,DB06402,DB00346-DB06402,1
DB00346,DB00976,DB00346-DB00976,1
DB00346,DB01162,DB00346-DB01162,1
DB00346,DB04844,DB00346-DB04844,1
DB00346,DB00679,DB00346-DB00679,1
DB00346,DB01623,DB00346-DB01623,1
DB00346,DB00373,DB00346-DB00373,1
DB00346,DB00373,DB00346-DB00373,1
DB00346,DB00697,DB00346-DB00697,1
DB00346,DB00797,DB00346-DB00797,1
DB00346,DB00519,DB00346-DB00519,1
DB00346,DB00656,DB00346-DB00656,1
DB00346,DB00897,DB00346-DB00897,1
DB00346,DB01021,DB00346-DB01021,1
DB00346,DB00831,DB00346-DB00831,1
DB00346,DB00508,DB00346-DB00508,1
DB00346,DB00726,DB00346-DB00726,1
DB00346,DB13179,DB00346-DB13179,1
DB00346,DB11652,DB00346-DB11652,1
DB00346,DB11915,DB00346-DB11915,1
DB00346,DB00862,DB00346-DB00862,1
DB00346,DB00661,DB00346-DB00661,1
DB00346,DB00582,DB00346-DB00582,1
DB00346,DB00425,DB00346-DB00425,1
DB01246,DB06704,DB01246-DB06704,1
DB09026,DB11932,DB09026-DB11932,1
DB09026,DB11791,DB09026-DB11791,1
DB09026,DB14006,DB09026-DB14006,1
DB09026,DB09102,DB09026-DB09102,1
DB09026,DB11952,DB09026-DB11952,1
DB09026,DB12147,DB09026-DB12147,1
DB09026,DB14019,DB09026-DB14019,1
DB09026,DB13879,DB09026-DB13879,1
DB09026,DB11757,DB09026-DB11757,1
DB09026,DB11732,DB09026-DB11732,1
DB09026,DB09027,DB09026-DB09027,1
DB09026,DB12070,DB09026-DB12070,1
DB09026,DB09413,DB09026-DB09413,1
DB09026,DB09048,DB09026-DB09048,1
DB09026,DB11071,DB09026-DB11071,1
DB09026,DB15685,DB09026-DB15685,1
DB09026,DB09118,DB09026-DB09118,1
DB09026,DB09034,DB09026-DB09034,1
DB09026,DB12095,DB09026-DB12095,1
DB09026,DB13179,DB09026-DB13179,1
DB09026,DB11652,DB09026-DB11652,1
DB09026,DB11915,DB09026-DB11915,1
DB09026,DB11613,DB09026-DB11613,1
DB09026,DB14975,DB09026-DB14975,1
DB09026,DB12026,DB09026-DB12026,1
DB00523,DB00855,DB00523-DB00855,1
DB00523,DB00855,DB00523-DB00855,1
DB00523,DB00553,DB00523-DB00553,1
DB00523,DB00992,DB00523-DB00992,1
DB00523,DB09353,DB00523-DB09353,1
DB00523,DB00936,DB00523-DB00936,1
DB00437,DB01125,DB00437-DB01125,1
DB00437,DB01602,DB00437-DB01602,1
DB00437,DB00542,DB00437-DB00542,1
DB00437,DB00562,DB00437-DB00562,1
DB00437,DB01197,DB00437-DB01197,1
DB00437,DB00880,DB00437-DB00880,1
DB00437,DB00900,DB00437-DB00900,1
DB00437,DB00584,DB00437-DB00584,1
DB00437,DB00442,DB00437-DB00442,1
DB00437,DB00774,DB00437-DB00774,1
DB00437,DB00808,DB00437-DB00808,1
DB00437,DB00722,DB00437-DB00722,1
DB00437,DB00524,DB00437-DB00524,1
DB00437,DB00691,DB00437-DB00691,1
DB00437,DB00790,DB00437-DB00790,1
DB00437,DB01324,DB00437-DB01324,1
DB00437,DB01032,DB00437-DB01032,1
DB00437,DB00881,DB00437-DB00881,1
DB00437,DB00519,DB00437-DB00519,1
DB00437,DB01021,DB00437-DB01021,1
DB00918,DB11932,DB00918-DB11932,1
DB00918,DB06413,DB00918-DB06413,1
DB00918,DB01072,DB00918-DB01072,1
DB00918,DB08873,DB00918-DB08873,1
DB00918,DB01200,DB00918-DB01200,1
DB00918,DB00921,DB00918-DB00921,1
DB00918,DB01151,DB00918-DB01151,1
DB00918,DB06700,DB00918-DB06700,1
DB00918,DB01209,DB00918-DB01209,1
DB00918,DB01551,DB00918-DB01551,1
DB00918,DB06262,DB00918-DB06262,1
DB00918,DB01253,DB00918-DB01253,1
DB00918,DB01175,DB00918-DB01175,1
DB00918,DB06414,DB00918-DB06414,1
DB00918,DB01319,DB00918-DB01319,1
DB00918,DB06717,DB00918-DB06717,1
DB00918,DB00998,DB00918-DB00998,1
DB00918,DB01247,DB00918-DB01247,1
DB00918,DB01167,DB00918-DB01167,1
DB00918,DB11732,DB00918-DB11732,1
DB00918,DB01227,DB00918-DB01227,1
DB00918,DB08918,DB00918-DB08918,1
DB00918,DB06448,DB00918-DB06448,1
DB00918,DB00952,DB00918-DB00952,1
DB00918,DB01149,DB00918-DB01149,1
DB00918,DB14881,DB00918-DB14881,1
DB00918,DB02959,DB00918-DB02959,1
DB00918,DB01192,DB00918-DB01192,1
DB00918,DB01263,DB00918-DB01263,1
DB00918,DB01201,DB00918-DB01201,1
DB00918,DB00953,DB00918-DB00953,1
DB00918,DB06201,DB00918-DB06201,1
DB00918,DB01232,DB00918-DB01232,1
DB00918,DB01037,DB00918-DB01037,1
DB00918,DB01104,DB00918-DB01104,1
DB00918,DB06204,DB00918-DB06204,1
DB00918,DB05521,DB00918-DB05521,1
DB00918,DB00976,DB00918-DB00976,1
DB00918,DB13179,DB00918-DB13179,1
DB00918,DB11652,DB00918-DB11652,1
DB00918,DB06684,DB00918-DB06684,1
DB00918,DB09068,DB00918-DB09068,1
DB06203,DB13867,DB06203-DB13867,1
DB06203,DB11672,DB06203-DB11672,1
DB06203,DB11750,DB06203-DB11750,1
DB06203,DB06786,DB06203-DB06786,1
DB00969,DB11932,DB00969-DB11932,1
DB00404,DB11932,DB00404-DB11932,1
DB00404,DB01193,DB00404-DB01193,1
DB00404,DB00819,DB00404-DB00819,1
DB00404,DB00802,DB00404-DB00802,1
DB00404,DB00594,DB00404-DB00594,1
DB00404,DB01118,DB00404-DB01118,1
DB00404,DB01351,DB00404-DB01351,1
DB00404,DB00543,DB00404-DB00543,1
DB00404,DB00701,DB00404-DB00701,1
DB00404,DB00714,DB00404-DB00714,1
DB00404,DB00964,DB00404-DB00964,1
DB00404,DB01238,DB00404-DB01238,1
DB00404,DB06413,DB00404-DB06413,1
DB00404,DB09009,DB00404-DB09009,1
DB00404,DB00972,DB00404-DB00972,1
DB00404,DB08822,DB00404-DB08822,1
DB00404,DB00542,DB00404-DB00542,1
DB00404,DB00436,DB00404-DB00436,1
DB00404,DB00562,DB00404-DB00562,1
DB00404,DB01244,DB00404-DB01244,1
DB00404,DB00810,DB00404-DB00810,1
DB00404,DB00612,DB00404-DB00612,1
DB00404,DB08873,DB00404-DB08873,1
DB00404,DB00559,DB00404-DB00559,1
DB00404,DB11859,DB00404-DB11859,1
DB00404,DB09128,DB00404-DB09128,1
DB00404,DB00484,DB00404-DB00484,1
DB00404,DB00484,DB00404-DB00484,1
DB00404,DB05541,DB00404-DB05541,1
DB00404,DB01200,DB00404-DB01200,1
DB00404,DB00887,DB00404-DB00887,1
DB00404,DB00921,DB00404-DB00921,1
DB00404,DB00611,DB00404-DB00611,1
DB00404,DB09061,DB00404-DB09061,1
DB00404,DB01197,DB00404-DB01197,1
DB00404,DB00564,DB00404-DB00564,1
DB00404,DB00521,DB00404-DB00521,1
DB00404,DB01136,DB00404-DB01136,1
DB00404,DB06119,DB00404-DB06119,1
DB00404,DB01563,DB00404-DB01563,1
DB00404,DB01161,DB00404-DB01161,1
DB00404,DB00880,DB00404-DB00880,1
DB00404,DB00477,DB00404-DB00477,1
DB00404,DB04920,DB00404-DB04920,1
DB00404,DB01242,DB00404-DB01242,1
DB00404,DB00575,DB00404-DB00575,1
DB00404,DB00628,DB00404-DB00628,1
DB00404,DB00872,DB00404-DB00872,1
DB00404,DB00924,DB00404-DB00924,1
DB00404,DB01764,DB00404-DB01764,1
DB00404,DB01219,DB00404-DB01219,1
DB00404,DB01264,DB00404-DB01264,1
DB00404,DB00705,DB00404-DB00705,1
DB00404,DB01089,DB00404-DB01089,1
DB00404,DB01151,DB00404-DB01151,1
DB00404,DB06700,DB00404-DB06700,1
DB00404,DB00633,DB00404-DB00633,1
DB00404,DB00647,DB00404-DB00647,1
DB00404,DB01209,DB00404-DB01209,1
DB00404,DB01452,DB00404-DB01452,1
DB00404,DB01144,DB00404-DB01144,1
DB00404,DB00900,DB00404-DB00900,1
DB00404,DB01551,DB00404-DB01551,1
DB00404,DB04855,DB00404-DB04855,1
DB00404,DB00450,DB00404-DB00450,1
DB00404,DB00476,DB00404-DB00476,1
DB00404,DB11952,DB00404-DB11952,1
DB00404,DB00625,DB00404-DB00625,1
DB00404,DB00584,DB00404-DB00584,1
DB00404,DB00494,DB00404-DB00494,1
DB00404,DB00876,DB00404-DB00876,1
DB00404,DB12147,DB00404-DB12147,1
DB00404,DB01175,DB00404-DB01175,1
DB00404,DB11823,DB00404-DB11823,1
DB00404,DB14575,DB00404-DB14575,1
DB00404,DB01215,DB00404-DB01215,1
DB00404,DB00903,DB00404-DB00903,1
DB00404,DB00593,DB00404-DB00593,1
DB00404,DB00754,DB00404-DB00754,1
DB00404,DB08987,DB00404-DB08987,1
DB00404,DB06414,DB00404-DB06414,1
DB00404,DB04953,DB00404-DB04953,1
DB00404,DB00949,DB00404-DB00949,1
DB00404,DB00800,DB00404-DB00800,1
DB00404,DB00813,DB00404-DB00813,1
DB00404,DB01148,DB00404-DB01148,1
DB00404,DB04908,DB00404-DB04908,1
DB00404,DB00472,DB00404-DB00472,1
DB00404,DB00623,DB00404-DB00623,1
DB00404,DB00690,DB00404-DB00690,1
DB00404,DB01319,DB00404-DB01319,1
DB00404,DB06717,DB00404-DB06717,1
DB00404,DB14019,DB00404-DB14019,1
DB00404,DB01320,DB00404-DB01320,1
DB00404,DB06716,DB00404-DB06716,1
DB00404,DB00695,DB00404-DB00695,1
DB00404,DB00996,DB00404-DB00996,1
DB00404,DB00629,DB00404-DB00629,1
DB00404,DB01018,DB00404-DB01018,1
DB00404,DB00801,DB00404-DB00801,1
DB00404,DB00502,DB00404-DB00502,1
DB00404,DB01275,DB00404-DB01275,1
DB00404,DB00999,DB00404-DB00999,1
DB00404,DB00774,DB00404-DB00774,1
DB00404,DB04946,DB00404-DB04946,1
DB00404,DB00458,DB00404-DB00458,1
DB00404,DB00808,DB00404-DB00808,1
DB00404,DB01029,DB00404-DB01029,1
DB00404,DB06636,DB00404-DB06636,1
DB00404,DB01247,DB00404-DB01247,1
DB00404,DB00951,DB00404-DB00951,1
DB00404,DB00883,DB00404-DB00883,1
DB00404,DB01020,DB00404-DB01020,1
DB00404,DB01167,DB00404-DB01167,1
DB00404,DB01322,DB00404-DB01322,1
DB00404,DB01221,DB00404-DB01221,1
DB00404,DB00598,DB00404-DB00598,1
DB00404,DB00555,DB00404-DB00555,1
DB00404,DB11732,DB00404-DB11732,1
DB00404,DB11951,DB00404-DB11951,1
DB00404,DB12070,DB00404-DB12070,1
DB00404,DB01227,DB00404-DB01227,1
DB00404,DB09237,DB00404-DB09237,1
DB00404,DB01202,DB00404-DB01202,1
DB00404,DB01002,DB00404-DB01002,1
DB00404,DB00854,DB00404-DB00854,1
DB00404,DB00722,DB00404-DB00722,1
DB00404,DB04948,DB00404-DB04948,1
DB00404,DB06448,DB00404-DB06448,1
DB00404,DB00678,DB00404-DB00678,1
DB00404,DB06077,DB00404-DB06077,1
DB00404,DB08815,DB00404-DB08815,1
DB00404,DB00934,DB00404-DB00934,1
DB00404,DB01065,DB00404-DB01065,1
DB00404,DB00454,DB00404-DB00454,1
DB00404,DB00532,DB00404-DB00532,1
DB00404,DB00961,DB00404-DB00961,1
DB00404,DB00933,DB00404-DB00933,1
DB00404,DB00660,DB00404-DB00660,1
DB00404,DB00423,DB00404-DB00423,1
DB00404,DB05246,DB00404-DB05246,1
DB00404,DB00524,DB00404-DB00524,1
DB00404,DB00765,DB00404-DB00765,1
DB00404,DB00834,DB00404-DB00834,1
DB00404,DB00745,DB00404-DB00745,1
DB00404,DB00691,DB00404-DB00691,1
DB00404,DB01618,DB00404-DB01618,1
DB00404,DB01203,DB00404-DB01203,1
DB00404,DB00844,DB00404-DB00844,1
DB00404,DB04861,DB00404-DB04861,1
DB00404,DB01149,DB00404-DB01149,1
DB00404,DB09048,DB00404-DB09048,1
DB00404,DB00727,DB00404-DB00727,1
DB00404,DB00540,DB00404-DB00540,1
DB00404,DB14881,DB00404-DB14881,1
DB00404,DB00768,DB00404-DB00768,1
DB00404,DB11632,DB00404-DB11632,1
DB00404,DB01173,DB00404-DB01173,1
DB00404,DB00776,DB00404-DB00776,1
DB00404,DB00497,DB00404-DB00497,1
DB00404,DB01192,DB00404-DB01192,1
DB00404,DB01267,DB00404-DB01267,1
DB00404,DB09117,DB00404-DB09117,1
DB00404,DB00617,DB00404-DB00617,1
DB00404,DB00715,DB00404-DB00715,1
DB00404,DB01359,DB00404-DB01359,1
DB00404,DB08883,DB00404-DB08883,1
DB00404,DB01186,DB00404-DB01186,1
DB00404,DB00790,DB00404-DB00790,1
DB00404,DB00850,DB00404-DB00850,1
DB00404,DB01121,DB00404-DB01121,1
DB00404,DB00780,DB00404-DB00780,1
DB00404,DB01174,DB00404-DB01174,1
DB00404,DB00925,DB00404-DB00925,1
DB00404,DB00832,DB00404-DB00832,1
DB00404,DB11160,DB00404-DB11160,1
DB00404,DB01100,DB00404-DB01100,1
DB00404,DB00960,DB00404-DB00960,1
DB00404,DB01324,DB00404-DB01324,1
DB00404,DB01263,DB00404-DB01263,1
DB00404,DB16625,DB00404-DB16625,1
DB00404,DB00457,DB00404-DB00457,1
DB00404,DB00750,DB00404-DB00750,1
DB00404,DB00794,DB00404-DB00794,1
DB00404,DB01032,DB00404-DB01032,1
DB00404,DB00721,DB00404-DB00721,1
DB00404,DB00433,DB00404-DB00433,1
DB00404,DB00420,DB00404-DB00420,1
DB00404,DB00777,DB00404-DB00777,1
DB00404,DB00818,DB00404-DB00818,1
DB00404,DB00571,DB00404-DB00571,1
DB00404,DB01589,DB00404-DB01589,1
DB00404,DB01224,DB00404-DB01224,1
DB00404,DB00980,DB00404-DB00980,1
DB00404,DB01367,DB00404-DB01367,1
DB00404,DB00899,DB00404-DB00899,1
DB00404,DB01045,DB00404-DB01045,1
DB00404,DB01201,DB00404-DB01201,1
DB00404,DB00734,DB00404-DB00734,1
DB00404,DB00503,DB00404-DB00503,1
DB00404,DB06201,DB00404-DB06201,1
DB00404,DB01232,DB00404-DB01232,1
DB00404,DB00418,DB00404-DB00418,1
DB00404,DB15685,DB00404-DB15685,1
DB00404,DB01104,DB00404-DB01104,1
DB00404,DB06207,DB00404-DB06207,1
DB00404,DB09072,DB00404-DB09072,1
DB00404,DB00489,DB00404-DB00489,1
DB00404,DB00421,DB00404-DB00421,1
DB00404,DB09118,DB00404-DB09118,1
DB00404,DB00708,DB00404-DB00708,1
DB00404,DB09034,DB00404-DB09034,1
DB00404,DB00706,DB00404-DB00706,1
DB00404,DB06204,DB00404-DB06204,1
DB00404,DB09071,DB00404-DB09071,1
DB00404,DB12887,DB00404-DB12887,1
DB00404,DB05521,DB00404-DB05521,1
DB00404,DB00976,DB00404-DB00976,1
DB00404,DB00966,DB00404-DB00966,1
DB00404,DB12095,DB00404-DB12095,1
DB00404,DB01162,DB00404-DB01162,1
DB00404,DB04844,DB00404-DB04844,1
DB00404,DB00599,DB00404-DB00599,1
DB00404,DB00679,DB00404-DB00679,1
DB00404,DB01623,DB00404-DB01623,1
DB00404,DB00906,DB00404-DB00906,1
DB00404,DB00697,DB00404-DB00697,1
DB00404,DB00519,DB00404-DB00519,1
DB00404,DB00656,DB00404-DB00656,1
DB00404,DB00897,DB00404-DB00897,1
DB00404,DB01021,DB00404-DB01021,1
DB00404,DB00831,DB00404-DB00831,1
DB00404,DB00508,DB00404-DB00508,1
DB00404,DB01116,DB00404-DB01116,1
DB00404,DB00726,DB00404-DB00726,1
DB00404,DB13179,DB00404-DB13179,1
DB00404,DB11652,DB00404-DB11652,1
DB00404,DB11915,DB00404-DB11915,1
DB00404,DB01080,DB00404-DB01080,1
DB00404,DB00582,DB00404-DB00582,1
DB00404,DB14975,DB00404-DB14975,1
DB00404,DB00962,DB00404-DB00962,1
DB00404,DB06283,DB00404-DB06283,1
DB00404,DB00425,DB00404-DB00425,1
DB00404,DB00909,DB00404-DB00909,1
DB00770,DB00964,DB00770-DB00964,1
DB00770,DB06237,DB00770-DB06237,1
DB00770,DB01149,DB00770-DB01149,1
DB00770,DB08931,DB00770-DB08931,1
DB00770,DB00820,DB00770-DB00820,1
DB00770,DB00862,DB00770-DB00862,1
DB00488,DB12403,DB00488-DB12403,1
DB00915,DB11640,DB00915-DB11640,1
DB00915,DB00964,DB00915-DB00964,1
DB00915,DB01238,DB00915-DB01238,1
DB00915,DB09128,DB00915-DB09128,1
DB00915,DB01242,DB00915-DB01242,1
DB00915,DB00924,DB00915-DB00924,1
DB00915,DB01151,DB00915-DB01151,1
DB00915,DB00985,DB00915-DB00985,1
DB00915,DB11823,DB00915-DB11823,1
DB00915,DB01148,DB00915-DB01148,1
DB00915,DB04908,DB00915-DB04908,1
DB00915,DB04946,DB00915-DB04946,1
DB00915,DB06077,DB00915-DB06077,1
DB00915,DB08815,DB00915-DB08815,1
DB00915,DB00934,DB00915-DB00934,1
DB00915,DB00933,DB00915-DB00933,1
DB00915,DB01403,DB00915-DB01403,1
DB00915,DB01618,DB00915-DB01618,1
DB00915,DB01173,DB00915-DB01173,1
DB00915,DB01062,DB00915-DB01062,1
DB00915,DB01267,DB00915-DB01267,1
DB00915,DB11160,DB00915-DB11160,1
DB00915,DB01100,DB00915-DB01100,1
DB00915,DB01224,DB00915-DB01224,1
DB00915,DB01591,DB00915-DB01591,1
DB00915,DB14754,DB00915-DB14754,1
DB00915,DB01623,DB00915-DB01623,1
DB00915,DB01036,DB00915-DB01036,1
DB01122,DB11640,DB01122-DB11640,1
DB01122,DB01148,DB01122-DB01148,1
DB01122,DB09083,DB01122-DB09083,1
DB01122,DB11732,DB01122-DB11732,1
DB01122,DB01591,DB01122-DB01591,1
DB06403,DB06413,DB06403-DB06413,1
DB06403,DB08903,DB06403-DB08903,1
DB06403,DB11936,DB06403-DB11936,1
DB06403,DB08873,DB06403-DB08873,1
DB06403,DB11791,DB06403-DB11791,1
DB06403,DB15444,DB06403-DB15444,1
DB06403,DB12147,DB06403-DB12147,1
DB06403,DB06414,DB06403-DB06414,1
DB06403,DB11796,DB06403-DB11796,1
DB06403,DB06636,DB06403-DB06636,1
DB06403,DB11732,DB06403-DB11732,1
DB06403,DB12070,DB06403-DB12070,1
DB06403,DB08827,DB06403-DB08827,1
DB06403,DB06448,DB06403-DB06448,1
DB06403,DB12978,DB06403-DB12978,1
DB06403,DB08931,DB06403-DB08931,1
DB06403,DB11652,DB06403-DB11652,1
DB11640,DB14879,DB11640-DB14879,1
DB11640,DB11943,DB11640-DB11943,1
DB11640,DB14509,DB11640-DB14509,1
DB11640,DB14881,DB11640-DB14881,1
DB00479,DB00452,DB00479-DB00452,1
DB00479,DB00452,DB00479-DB00452,1
DB00479,DB00936,DB00479-DB00936,1
DB00479,DB00452,DB00479-DB00452,1
DB00479,DB00452,DB00479-DB00452,1
DB00479,DB00936,DB00479-DB00936,1
DB00594,DB00802,DB00594-DB00802,1
DB00594,DB09026,DB00594-DB09026,1
DB00594,DB06288,DB00594-DB06288,1
DB00594,DB01351,DB00594-DB01351,1
DB00594,DB00714,DB00594-DB00714,1
DB00594,DB00964,DB00594-DB00964,1
DB00594,DB01238,DB00594-DB01238,1
DB00594,DB06237,DB00594-DB06237,1
DB00594,DB08822,DB00594-DB08822,1
DB00594,DB09128,DB00594-DB09128,1
DB00594,DB00963,DB00594-DB00963,1
DB00594,DB00921,DB00594-DB00921,1
DB00594,DB00611,DB00594-DB00611,1
DB00594,DB01197,DB00594-DB01197,1
DB00594,DB01563,DB00594-DB01563,1
DB00594,DB01242,DB00594-DB01242,1
DB00594,DB01068,DB00594-DB01068,1
DB00594,DB00628,DB00594-DB00628,1
DB00594,DB00633,DB00594-DB00633,1
DB00594,DB06701,DB00594-DB06701,1
DB00594,DB00647,DB00594-DB00647,1
DB00594,DB01452,DB00594-DB01452,1
DB00594,DB00829,DB00594-DB00829,1
DB00594,DB00861,DB00594-DB00861,1
DB00594,DB01396,DB00594-DB01396,1
DB00594,DB01551,DB00594-DB01551,1
DB00594,DB00985,DB00594-DB00985,1
DB00594,DB01395,DB00594-DB01395,1
DB00594,DB00700,DB00594-DB00700,1
DB00594,DB00876,DB00594-DB00876,1
DB00594,DB01175,DB00594-DB01175,1
DB00594,DB14575,DB00594-DB14575,1
DB00594,DB00749,DB00594-DB00749,1
DB00594,DB00800,DB00594-DB00800,1
DB00594,DB00813,DB00594-DB00813,1
DB00594,DB00690,DB00594-DB00690,1
DB00594,DB01018,DB00594-DB01018,1
DB00594,DB04946,DB00594-DB04946,1
DB00594,DB01029,DB00594-DB01029,1
DB00594,DB01247,DB00594-DB01247,1
DB00594,DB01009,DB00594-DB01009,1
DB00594,DB01235,DB00594-DB01235,1
DB00594,DB08918,DB00594-DB08918,1
DB00594,DB00601,DB00594-DB00601,1
DB00594,DB00722,DB00594-DB00722,1
DB00594,DB14509,DB00594-DB14509,1
DB00594,DB04948,DB00594-DB04948,1
DB00594,DB00678,DB00594-DB00678,1
DB00594,DB06077,DB00594-DB06077,1
DB00594,DB08815,DB00594-DB08815,1
DB00594,DB00934,DB00594-DB00934,1
DB00594,DB00939,DB00594-DB00939,1
DB00594,DB00784,DB00594-DB00784,1
DB00594,DB00814,DB00594-DB00814,1
DB00594,DB00933,DB00594-DB00933,1
DB00594,DB06799,DB00594-DB06799,1
DB00594,DB01403,DB00594-DB01403,1
DB00594,DB00683,DB00594-DB00683,1
DB00594,DB00691,DB00594-DB00691,1
DB00594,DB01618,DB00594-DB01618,1
DB00594,DB09413,DB00594-DB09413,1
DB00594,DB00844,DB00594-DB00844,1
DB00594,DB00788,DB00594-DB00788,1
DB00594,DB01149,DB00594-DB01149,1
DB00594,DB14881,DB00594-DB14881,1
DB00594,DB00768,DB00594-DB00768,1
DB00594,DB01173,DB00594-DB01173,1
DB00594,DB00991,DB00594-DB00991,1
DB00594,DB00842,DB00594-DB00842,1
DB00594,DB01267,DB00594-DB01267,1
DB00594,DB09117,DB00594-DB09117,1
DB00594,DB00715,DB00594-DB00715,1
DB00594,DB00686,DB00594-DB00686,1
DB00594,DB00790,DB00594-DB00790,1
DB00594,DB00850,DB00594-DB00850,1
DB00594,DB00780,DB00594-DB00780,1
DB00594,DB01174,DB00594-DB01174,1
DB00594,DB00812,DB00594-DB00812,1
DB00594,DB00777,DB00594-DB00777,1
DB00594,DB01224,DB00594-DB01224,1
DB00594,DB00881,DB00594-DB00881,1
DB00594,DB01367,DB00594-DB01367,1
DB00594,DB12404,DB00594-DB12404,1
DB00594,DB08931,DB00594-DB08931,1
DB00594,DB00734,DB00594-DB00734,1
DB00594,DB06654,DB00594-DB06654,1
DB00594,DB01037,DB00594-DB01037,1
DB00594,DB01104,DB00594-DB01104,1
DB00594,DB09072,DB00594-DB09072,1
DB00594,DB00605,DB00594-DB00605,1
DB00594,DB00820,DB00594-DB00820,1
DB00594,DB00966,DB00594-DB00966,1
DB00594,DB04844,DB00594-DB04844,1
DB00594,DB00679,DB00594-DB00679,1
DB00594,DB01623,DB00594-DB01623,1
DB00594,DB00697,DB00594-DB00697,1
DB00594,DB00656,DB00594-DB00656,1
DB00594,DB00831,DB00594-DB00831,1
DB00594,DB00862,DB00594-DB00862,1
DB00594,DB06684,DB00594-DB06684,1
DB00594,DB09068,DB00594-DB09068,1
DB00594,DB00962,DB00594-DB00962,1
DB00855,DB00992,DB00855-DB00992,1
DB00855,DB12808,DB00855-DB12808,1
DB00855,DB01246,DB00855-DB01246,1
DB00855,DB00978,DB00855-DB00978,1
DB00855,DB00902,DB00855-DB00902,1
DB00855,DB01403,DB00855-DB01403,1
DB00855,DB01208,DB00855-DB01208,1
DB00855,DB01021,DB00855-DB01021,1
DB00855,DB12808,DB00855-DB12808,1
DB00855,DB04571,DB00855-DB04571,1
DB01223,DB09351,DB01223-DB09351,1
DB00233,DB08903,DB00233-DB08903,1
DB00233,DB01086,DB00233-DB01086,1
DB00233,DB09061,DB00233-DB09061,1
DB00233,DB00527,DB00233-DB00527,1
DB00233,DB00907,DB00233-DB00907,1
DB00233,DB00907,DB00233-DB00907,1
DB00233,DB00625,DB00233-DB00625,1
DB00233,DB00442,DB00233-DB00442,1
DB00233,DB00281,DB00233-DB00281,1
DB00233,DB08827,DB00233-DB08827,1
DB00233,DB12978,DB00233-DB12978,1
DB00233,DB00750,DB00233-DB00750,1
DB00233,DB14761,DB00233-DB14761,1
DB00233,DB09085,DB00233-DB09085,1
DB00233,DB00281,DB00233-DB00281,1
DB00233,DB00892,DB00233-DB00892,1
DB00233,DB09085,DB00233-DB09085,1
DB01118,DB11932,DB01118-DB11932,1
DB01118,DB01193,DB01118-DB01193,1
DB01118,DB09026,DB01118-DB09026,1
DB01118,DB06288,DB01118-DB06288,1
DB01118,DB01125,DB01118-DB01125,1
DB01118,DB01274,DB01118-DB01274,1
DB01118,DB01238,DB01118-DB01238,1
DB01118,DB06413,DB01118-DB06413,1
DB01118,DB09009,DB01118-DB09009,1
DB01118,DB15233,DB01118-DB15233,1
DB01118,DB08903,DB01118-DB08903,1
DB01118,DB08873,DB01118-DB08873,1
DB01118,DB05541,DB01118-DB05541,1
DB01118,DB09061,DB01118-DB09061,1
DB01118,DB01136,DB01118-DB01136,1
DB01118,DB06119,DB01118-DB06119,1
DB01118,DB01242,DB01118-DB01242,1
DB01118,DB01394,DB01118-DB01394,1
DB01118,DB01764,DB01118-DB01764,1
DB01118,DB01264,DB01118-DB01264,1
DB01118,DB01151,DB01118-DB01151,1
DB01118,DB01144,DB01118-DB01144,1
DB01118,DB01396,DB01118-DB01396,1
DB01118,DB09115,DB01118-DB09115,1
DB01118,DB08930,DB01118-DB08930,1
