label,DBID1,DBID2
0,DB00574,DB01227
1,DB00051,DB05889
0,DB08864,DB09154
1,DB00928,DB14711
0,DB00082,DB00295
0,DB06825,DB11915
1,DB00412,DB08880
0,DB00007,DB00243
0,DB00041,DB00349
0,DB00074,DB14783
0,DB00598,DB01067
0,DB00474,DB01069
1,DB00960,DB01001
0,DB08901,DB13125
0,DB00701,DB08907
0,DB00199,DB09272
0,DB00246,DB00427
0,DB00682,DB01583
0,DB00605,DB11793
0,DB01303,DB13295
0,DB06016,DB09472
1,DB08873,DB09075
0,DB00631,DB12001
0,DB01191,DB08893
0,DB00495,DB01073
0,DB01319,DB08916
0,DB00199,DB00801
1,DB01181,DB01249
0,DB01105,DB11124
0,DB00565,DB01190
0,DB00222,DB00397
0,DB00446,DB01016
0,DB01285,DB06688
1,DB00051,DB11921
0,DB01132,DB08912
1,DB00570,DB09063
1,DB00717,DB11718
1,DB00342,DB01319
0,DB01264,DB09098
0,DB00871,DB01142
0,DB00191,DB01151
0,DB00193,DB08909
1,DB00366,DB09241
1,DB00579,DB01168
0,DB00476,DB09268
0,DB01119,DB10675
0,DB00741,DB14240
0,DB00425,DB00898
1,DB00626,DB08947
0,DB00959,DB01656
0,DB06335,DB09065
0,DB09038,DB11921
0,DB00448,DB01416
0,DB08908,DB10446
0,DB00448,DB13257
0,DB00095,DB08877
1,DB00794,DB12371
0,DB01155,DB01168
1,DB10316,DB11714
0,DB00087,DB00361
1,DB00814,DB08896
0,DB05889,DB06825
0,DB00877,DB01261
1,DB01044,DB06616
0,DB00422,DB00852
0,DB00726,DB12500
0,DB00351,DB06636
0,DB00004,DB00993
1,DB00063,DB11703
1,DB00459,DB00898
0,DB01026,DB05039
0,DB00218,DB14487
0,DB00350,DB01267
0,DB00402,DB01128
0,DB00218,DB00642
0,DB00361,DB14409
1,DB00098,DB12371
0,DB00773,DB09054
0,DB00864,DB01041
1,DB01097,DB01222
0,DB00393,DB11767
0,DB00455,DB01026
0,DB00023,DB01399
1,DB00065,DB00428
0,DB01042,DB01262
0,DB00726,DB11978
0,DB00372,DB00397
1,DB01149,DB01218
0,DB00026,DB11003
0,DB00622,DB09132
1,DB00623,DB08865
0,DB00962,DB01041
1,DB01118,DB01344
1,DB00867,DB06708
0,DB00642,DB01137
0,DB00059,DB00857
1,DB00867,DB04868
0,DB00334,DB00737
0,DB00448,DB00688
0,DB01319,DB11979
0,DB00742,DB09133
1,DB00975,DB06209
0,DB00393,DB11730
0,DB00610,DB06292
0,DB00694,DB01149
0,DB00806,DB01125
1,DB01551,DB08947
0,DB00366,DB00697
0,DB00048,DB11598
0,DB11989,DB14222
1,DB01050,DB15233
0,DB00877,DB12035
0,DB01118,DB09036
0,DB01223,DB01320
0,DB00218,DB00563
1,DB00318,DB00327
0,DB00454,DB09272
0,DB05812,DB11837
1,DB00675,DB01125
0,DB00065,DB00333
0,DB01017,DB09104
0,DB00497,DB00737
0,DB00622,DB11718
0,DB01246,DB06616
1,DB00876,DB09125
0,DB06810,DB15823
0,DB00758,DB00945
0,DB00208,DB00532
0,DB00987,DB01280
1,DB00051,DB00631
0,DB04865,DB08882
0,DB00052,DB00197
0,DB00612,DB09156
0,DB00747,DB00964
0,DB00284,DB14276
0,DB00698,DB01611
0,DB01227,DB04843
1,DB06077,DB09098
0,DB00328,DB01276
0,DB00197,DB00932
1,DB06448,DB08899
1,DB00604,DB06699
0,DB00285,DB11730
0,DB00903,DB09038
1,DB00864,DB04711
0,DB00185,DB08899
1,DB00687,DB12612
0,DB01088,DB01242
0,DB00091,DB08903
1,DB00788,DB08901
0,DB00470,DB01151
0,DB00467,DB04572
0,DB00590,DB00687
1,DB01224,DB14568
1,DB01254,DB06822
0,DB00652,DB01119
0,DB00398,DB01069
0,DB00289,DB00694
0,DB00619,DB01253
1,DB11718,DB12130
0,DB11581,DB16646
1,DB08827,DB11767
1,DB00056,DB08827
0,DB00911,DB09098
0,DB08871,DB08889
0,DB01201,DB06708
0,DB00745,DB00997
0,DB00191,DB06654
0,DB00030,DB11071
0,DB00902,DB11859
0,DB00365,DB11348
0,DB00414,DB06335
0,DB00235,DB01168
0,DB01132,DB11943
1,DB00252,DB05676
1,DB01142,DB06707
0,DB00264,DB06792
0,DB00604,DB00747
0,DB00921,DB06589
0,DB00521,DB01234
0,DB00107,DB00610
0,DB00956,DB01170
0,DB00983,DB01601
1,DB00108,DB06810
0,DB00637,DB11952
0,DB00439,DB09073
0,DB01367,DB11130
0,DB00694,DB00976
0,DB01291,DB06825
0,DB00571,DB08912
1,DB05273,DB08870
0,DB00943,DB06723
0,DB08932,DB09073
1,DB00029,DB06441
0,DB06603,DB12070
0,DB00672,DB06077
0,DB00508,DB01177
0,DB00427,DB05381
0,DB01068,DB09054
0,DB01044,DB09104
0,DB00851,DB00970
0,DB00294,DB14568
1,DB01072,DB11837
1,DB01764,DB08820
1,DB00242,DB05109
0,DB00502,DB00719
0,DB01227,DB09272
0,DB01105,DB01309
0,DB05351,DB12825
1,DB01097,DB04572
1,DB01044,DB01362
1,DB01044,DB05294
0,DB00196,DB00647
0,DB00059,DB01206
0,DB00197,DB00370
1,DB00289,DB08865
0,DB00727,DB00771
0,DB00909,DB09065
1,DB08881,DB09063
0,DB00008,DB00099
1,DB00648,DB12887
0,DB00443,DB01336
1,DB00570,DB05521
1,DB00490,DB00904
0,DB01244,DB11348
0,DB01030,DB06688
0,DB00608,DB01238
0,DB00648,DB04575
0,DB00073,DB01004
0,DB01138,DB09065
0,DB00549,DB15685
1,DB00325,DB09112
0,DB01204,DB10989
0,DB00218,DB01168
0,DB00046,DB00263
0,DB00904,DB11057
0,DB00372,DB00933
0,DB00455,DB11642
0,DB00794,DB08899
0,DB00177,DB01050
0,DB11560,DB11730
0,DB06209,DB14881
0,DB00542,DB09112
0,DB00921,DB08912
0,DB01138,DB09143
0,DB00207,DB09020
0,DB01125,DB01276
0,DB09104,DB11751
1,DB00011,DB00242
1,DB00091,DB11817
1,DB01182,DB12612
0,DB00451,DB09263
1,DB00322,DB14711
0,DB00412,DB04575
1,DB00321,DB00757
0,DB00912,DB01351
0,DB00902,DB09076
0,DB00773,DB09498
0,DB00851,DB01181
0,DB00377,DB01267
0,DB06402,DB06595
0,DB00993,DB06813
0,DB00860,DB01656
1,DB04946,DB14568
0,DB04845,DB10300
0,DB06716,DB11130
0,DB14723,DB14761
1,DB00572,DB00909
0,DB00169,DB11110
1,DB00564,DB01590
0,DB00026,DB06168
0,DB00731,DB00980
0,DB01045,DB01129
1,DB00902,DB00909
1,DB01087,DB11817
0,DB00384,DB09462
0,DB00949,DB06603
0,DB00418,DB00902
1,DB00295,DB01452
0,DB01206,DB15965
0,DB00833,DB01024
0,DB00357,DB11978
0,DB00491,DB00831
0,DB01109,DB03404
1,DB01268,DB08903
0,DB00208,DB01320
0,DB00635,DB01319
0,DB00458,DB00672
0,DB00372,DB01324
0,DB00864,DB05812
1,DB01088,DB15233
0,DB00515,DB01033
0,DB01197,DB09054
1,DB00937,DB01156
0,DB00501,DB00571
0,DB00531,DB06688
0,DB00612,DB01222
0,DB01172,DB01203
0,DB00789,DB00960
0,DB01276,DB01319
0,DB01234,DB15478
0,DB00581,DB11089
0,DB00647,DB11113
0,DB00908,DB08874
0,DB00092,DB09570
0,DB00196,DB01151
0,DB00295,DB00904
0,DB00443,DB08820
0,DB00178,DB00877
0,DB00584,DB00839
1,DB00775,DB09053
0,DB00054,DB00991
0,DB00852,DB08907
0,DB00672,DB06016
0,DB00316,DB00619
0,DB01236,DB11110
0,DB01001,DB09472
0,DB00023,DB00046
0,DB08871,DB10446
0,DB00030,DB04574
0,DB00993,DB06317
0,DB01115,DB06168
0,DB00433,DB01278
1,DB00476,DB00757
0,DB00736,DB00958
0,DB01390,DB11209
0,DB00619,DB01764
0,DB00668,DB09241
0,DB00470,DB01203
0,DB01067,DB11921
0,DB00330,DB11989
0,DB00434,DB00898
0,DB00092,DB00379
0,DB01181,DB12130
0,DB01403,DB09045
0,DB00574,DB09065
0,DB08822,DB11362
0,DB00771,DB01062
0,DB00834,DB01110
1,DB00761,DB00790
1,DB00182,DB01168
0,DB00107,DB01224
1,DB05812,DB08903
0,DB00400,DB08815
0,DB00956,DB11915
0,DB00889,DB01263
0,DB00835,DB06691
0,DB00307,DB06702
1,DB06605,DB06779
0,DB01132,DB01320
0,DB00743,DB01136
1,DB01218,DB01591
0,DB00584,DB01196
0,DB06372,DB09330
0,DB00107,DB06176
1,DB01151,DB04868
1,DB01168,DB08826
0,DB00592,DB11640
0,DB00444,DB04865
0,DB00001,DB01050
0,DB00612,DB08884
0,DB00446,DB09034
1,DB00502,DB06825
0,DB00933,DB09043
0,DB00541,DB00649
0,DB00673,DB06335
0,DB00195,DB01168
1,DB00105,DB11817
0,DB00421,DB04824
1,DB00352,DB05273
0,DB00106,DB00714
0,DB00277,DB06674
0,DB00745,DB13074
0,DB00611,DB08936
1,DB01362,DB06701
0,DB00320,DB04868
1,DB00647,DB01218
0,DB00005,DB00649
0,DB00307,DB00370
0,DB00864,DB01001
0,DB01041,DB01400
0,DB00804,DB15465
0,DB00349,DB09104
0,DB00557,DB01246
0,DB00748,DB01409
0,DB12035,DB14533
0,DB00968,DB08907
0,DB00431,DB08815
0,DB01124,DB09265
0,DB00754,DB01223
0,DB00911,DB01248
0,DB00741,DB01319
0,DB00902,DB12612
0,DB00502,DB09082
1,DB00631,DB08827
0,DB01077,DB05273
0,DB00737,DB01151
0,DB00197,DB01229
0,DB00675,DB00849
0,DB14487,DB14488
0,DB00446,DB05889
1,DB11828,DB12070
0,DB01155,DB01291
0,DB00202,DB01010
1,DB01077,DB09134
0,DB00970,DB01656
0,DB09049,DB15093
0,DB00310,DB11921
1,DB00420,DB08875
0,DB00655,DB01016
0,DB00047,DB00687
0,DB00773,DB00900
0,DB00433,DB09488
1,DB05154,DB08899
0,DB00104,DB00197
0,DB04837,DB11160
1,DB09570,DB10315
1,DB01232,DB05239
1,DB00051,DB00541
0,DB00476,DB00719
0,DB00279,DB00736
0,DB00993,DB14444
0,DB01168,DB14222
1,DB00363,DB12483
1,DB00682,DB08896
0,DB00945,DB10344
0,DB00434,DB01267
0,DB00897,DB06282
0,DB00320,DB06589
0,DB00620,DB00966
0,DB00762,DB12978
0,DB00317,DB00927
1,DB00399,DB01609
0,DB00594,DB06691
0,DB00524,DB09135
0,DB00706,DB01240
0,DB01122,DB01284
0,DB00672,DB01242
0,DB00835,DB09071
0,DB00526,DB01656
0,DB01248,DB08827
0,DB00414,DB01268
0,DB06705,DB09333
0,DB00338,DB00883
0,DB01026,DB11967
0,DB00681,DB01284
0,DB00770,DB00806
0,DB08885,DB08913
0,DB08938,DB11613
0,DB01075,DB08936
0,DB00604,DB00744
1,DB00862,DB04868
1,DB01181,DB11817
0,DB00482,DB00963
0,DB00338,DB00451
0,DB00187,DB01246
1,DB04855,DB09053
0,DB01246,DB09272
1,DB00976,DB11901
0,DB00619,DB09071
0,DB00310,DB01246
0,DB00792,DB00810
0,DB00283,DB01242
0,DB00682,DB01607
0,DB00939,DB09125
0,DB00414,DB01367
0,DB00019,DB04572
0,DB01248,DB09077
0,DB00246,DB01132
0,DB00818,DB12332
0,DB00224,DB00338
0,DB00579,DB08907
0,DB00009,DB00302
0,DB00367,DB06287
0,DB00030,DB00759
0,DB09104,DB11642
0,DB00543,DB01612
0,DB00443,DB01136
0,DB00921,DB01181
1,DB00078,DB12612
1,DB00108,DB06616
0,DB00431,DB01247
0,DB01008,DB16646
0,DB00933,DB01612
0,DB00836,DB01104
0,DB00637,DB11915
0,DB01004,DB04865
0,DB00428,DB09498
1,DB09049,DB13179
0,DB01291,DB08903
0,DB00059,DB00790
0,DB00305,DB14222
1,DB00482,DB08947
1,DB00779,DB09564
0,DB05679,DB06643
1,DB00108,DB09312
1,DB00289,DB08881
1,DB01045,DB01268
0,DB09079,DB14723
0,DB00046,DB00806
0,DB00252,DB00563
0,DB00067,DB05889
0,DB00581,DB08871
0,DB00519,DB06792
1,DB00328,DB01609
0,DB00696,DB06663
0,DB00325,DB00902
1,DB00105,DB01097
0,DB01155,DB13749
0,DB10795,DB11793
0,DB08903,DB12942
1,DB00400,DB00977
1,DB00977,DB09297
1,DB00261,DB00697
0,DB00030,DB00780
0,DB00182,DB00451
0,DB01579,DB09038
0,DB00295,DB00457
0,DB00557,DB00983
0,DB00698,DB09570
1,DB01097,DB01181
0,DB08896,DB09063
0,DB00457,DB00902
0,DB00379,DB05679
1,DB00539,DB00978
0,DB00480,DB11627
0,DB08898,DB11596
0,DB11978,DB14881
0,DB00470,DB00719
0,DB00013,DB01104
0,DB00054,DB10344
0,DB00001,DB00605
0,DB01023,DB09029
1,DB00784,DB05578
0,DB01159,DB11986
0,DB00843,DB08912
0,DB00482,DB00594
0,DB01165,DB09080
0,DB00357,DB01072
0,DB06674,DB08865
1,DB00531,DB14713
1,DB01026,DB01044
0,DB01001,DB11853
0,DB01018,DB08816
1,DB00641,DB04855
0,DB01285,DB08822
0,DB00497,DB09268
0,DB00199,DB00370
1,DB01026,DB08815
0,DB00687,DB06201
0,DB09330,DB10300
0,DB00635,DB16646
0,DB01244,DB11110
0,DB00237,DB01259
1,DB00004,DB13896
0,DB00582,DB05889
0,DB00933,DB00986
0,DB00285,DB00682
0,DB00672,DB00795
0,DB01399,DB06754
0,DB00341,DB01351
0,DB00544,DB06643
0,DB00572,DB01267
0,DB00782,DB01069
0,DB01097,DB11248
0,DB01017,DB06723
0,DB00526,DB14222
0,DB00159,DB01088
0,DB00281,DB01764
0,DB00296,DB09063
0,DB00619,DB00696
0,DB00006,DB00215
0,DB00624,DB01067
0,DB01067,DB01320
0,DB01168,DB09082
0,DB00220,DB00277
0,DB00496,DB01234
0,DB00443,DB00691
0,DB00289,DB09020
0,DB06410,DB12130
0,DB00433,DB11130
0,DB00279,DB00912
0,DB11760,DB11978
0,DB00266,DB00618
0,DB00631,DB01128
0,DB01044,DB01073
0,DB00790,DB01390
1,DB00459,DB01017
1,DB00260,DB01362
0,DB00844,DB00889
0,DB00159,DB06822
1,DB01268,DB04868
1,DB01166,DB08881
0,DB00581,DB00819
0,DB00959,DB06688
1,DB05528,DB05889
0,DB00989,DB08936
0,DB00863,DB06723
0,DB08820,DB12674
0,DB00681,DB01226
1,DB00242,DB00687
1,DB00958,DB10343
0,DB00375,DB02659
1,DB05273,DB11730
1,DB06717,DB11828
0,DB01599,DB09462
0,DB00773,DB08899
0,DB00604,DB00829
0,DB01204,DB12267
1,DB01211,DB06237
1,DB00503,DB12364
1,DB00757,DB00780
0,DB00521,DB00712
0,DB00564,DB00982
0,DB00320,DB00673
0,DB00344,DB00719
0,DB00958,DB13890
0,DB00039,DB00069
0,DB00067,DB00377
0,DB00364,DB00710
0,DB00284,DB01264
0,DB00705,DB01006
0,DB01222,DB04861
0,DB00020,DB09330
0,DB00741,DB01050
0,DB01280,DB11627
0,DB01015,DB01067
1,DB00648,DB09291
0,DB00284,DB00420
1,DB00244,DB01362
0,DB01016,DB11255
0,DB00798,DB00861
0,DB00871,DB08871
0,DB01069,DB01267
0,DB00722,DB01069
0,DB00918,DB01254
0,DB00572,DB01618
0,DB01068,DB11569
0,DB00608,DB01274
0,DB00697,DB11986
0,DB00424,DB09128
0,DB00279,DB00865
0,DB00295,DB00692
0,DB00571,DB00856
0,DB01590,DB06595
0,DB01176,DB14575
0,DB00831,DB01377
0,DB00497,DB00835
0,DB00176,DB01222
0,DB00307,DB09570
1,DB00333,DB01169
0,DB00434,DB01151
1,DB00959,DB01156
0,DB00277,DB00857
0,DB00556,DB01246
0,DB00877,DB01036
0,DB00908,DB00938
0,DB00695,DB09104
0,DB00031,DB11133
1,DB05294,DB11730
0,DB00726,DB00782
0,DB00246,DB00792
0,DB00698,DB06317
0,DB06707,DB09080
0,DB00475,DB11130
0,DB00674,DB09291
0,DB00792,DB01068
0,DB00047,DB00275
0,DB00244,DB06287
0,DB00350,DB01142
0,DB00433,DB09272
0,DB00845,DB11110
1,DB00204,DB06788
0,DB00682,DB10631
0,DB00619,DB00741
0,DB05889,DB14222
0,DB00264,DB00572
1,DB00539,DB01167
1,DB00610,DB09241
1,DB00196,DB00839
1,DB00204,DB00757
1,DB00794,DB01590
0,DB00445,DB14222
1,DB01177,DB09063
1,DB00673,DB06448
0,DB00052,DB09102
0,DB12267,DB13074
0,DB00719,DB06702
0,DB00241,DB08901
0,DB00193,DB09268
0,DB00741,DB00960
0,DB09029,DB14444
0,DB08901,DB11691
0,DB02546,DB09265
0,DB06287,DB14881
0,DB00325,DB09038
1,DB00604,DB01611
0,DB00533,DB01276
0,DB00977,DB11652
0,DB01224,DB01619
0,DB00524,DB09472
1,DB08865,DB12887
1,DB00502,DB01611
0,DB00887,DB11362
0,DB00871,DB09241
0,DB00586,DB01137
0,DB00514,DB01118
0,DB00424,DB00810
0,DB06210,DB11760
0,DB00541,DB09115
0,DB00492,DB00877
1,DB00569,DB11598
0,DB00850,DB01377
1,DB01218,DB01242
0,DB01399,DB12364
0,DB06228,DB12978
0,DB00563,DB01004
0,DB01098,DB12267
0,DB00434,DB00899
0,DB00912,DB06663
0,DB00850,DB00938
0,DB00252,DB00773
0,DB04953,DB11057
0,DB00488,DB01242
0,DB00574,DB00784
0,DB00011,DB11988
0,DB09498,DB12001
0,DB00499,DB06216
0,DB00717,DB06674
0,DB00608,DB06414
1,DB00909,DB01075
0,DB00448,DB00887
0,DB00317,DB00503
1,DB06674,DB09052
0,DB00327,DB00405
0,DB01023,DB12010
0,DB05812,DB11952
0,DB00849,DB05239
1,DB01008,DB12612
0,DB00454,DB00787
1,DB00963,DB11703
0,DB00748,DB00843
0,DB09053,DB11294
0,DB00338,DB00468
0,DB01364,DB09045
0,DB01041,DB11601
0,DB04844,DB11057
0,DB00289,DB04871
0,DB00346,DB00927
0,DB00697,DB00889
0,DB01165,DB01278
1,DB01264,DB09049
0,DB01590,DB09074
0,DB00712,DB00784
0,DB01015,DB08881
0,DB00877,DB01126
0,DB00573,DB00945
1,DB01097,DB06718
0,DB00501,DB00674
0,DB01197,DB06822
0,DB00526,DB00619
0,DB06287,DB06643
0,DB01104,DB05773
0,DB01030,DB09077
0,DB00278,DB01104
0,DB00978,DB08899
0,DB01175,DB11113
0,DB01045,DB01211
0,DB09082,DB09241
0,DB01170,DB06706
0,DB00856,DB11951
1,DB00108,DB09033
0,DB00850,DB01619
0,DB00307,DB08932
0,DB01088,DB09237
0,DB00316,DB00704
0,DB00541,DB00685
0,DB00578,DB09420
0,DB00956,DB01116
0,DB01364,DB09413
0,DB00104,DB01067
0,DB00334,DB01137
0,DB00790,DB11921
0,DB00059,DB06412
0,DB00537,DB00958
1,DB00675,DB01169
0,DB00672,DB04575
0,DB00549,DB00820
0,DB08868,DB09080
0,DB00290,DB14444
0,DB00619,DB01110
0,DB00319,DB00798
0,DB00350,DB01284
0,DB00008,DB00704
0,DB00218,DB11057
1,DB09065,DB11978
0,DB00682,DB01182
0,DB00515,DB00827
0,DB00059,DB00795
0,DB00909,DB11837
0,DB00446,DB12500
0,DB00051,DB00794
0,DB00687,DB11110
0,DB00737,DB00835
0,DB11837,DB12095
0,DB01255,DB05039
1,DB00196,DB08877
0,DB00620,DB11952
0,DB00069,DB09115
0,DB00737,DB11951
0,DB00060,DB00445
0,DB00694,DB04908
0,DB00199,DB00255
0,DB00620,DB14409
0,DB01073,DB09054
0,DB00197,DB00734
1,DB00441,DB05528
0,DB00661,DB11363
0,DB00443,DB01390
0,DB01041,DB01215
0,DB02701,DB06335
0,DB00526,DB11988
0,DB00674,DB06603
0,DB00286,DB06292
0,DB00446,DB00641
0,DB00359,DB00672
1,DB00005,DB12159
0,DB00029,DB01050
0,DB00683,DB06168
0,DB00564,DB06769
0,DB09034,DB11760
0,DB01073,DB06772
1,DB00625,DB14568
1,DB01195,DB06708
0,DB00581,DB01155
1,DB00196,DB01100
0,DB00005,DB01098
0,DB00701,DB08816
1,DB00450,DB00738
1,DB00078,DB01097
0,DB01016,DB01579
0,DB09488,DB13913
0,DB00436,DB05039
0,DB01229,DB15093
0,DB00002,DB00460
1,DB08880,DB11767
0,DB11248,DB12035
0,DB01014,DB01140
0,DB00047,DB00903
0,DB00508,DB04871
0,DB01081,DB04948
0,DB00719,DB05541
0,DB00081,DB04896
0,DB06016,DB13928
0,DB00524,DB01132
0,DB00434,DB11601
1,DB01072,DB12001
0,DB00153,DB11110
0,DB01041,DB13196
0,DB00672,DB06595
1,DB00887,DB00994
0,DB01064,DB09043
1,DB01026,DB12674
0,DB00481,DB00682
0,DB00518,DB01319
0,DB01115,DB11967
0,DB01365,DB06203
0,DB00046,DB15093
0,DB00499,DB01182
0,DB00358,DB00829
0,DB00221,DB11901
1,DB01234,DB11613
0,DB01268,DB06595
1,DB01169,DB09078
0,DB00163,DB11569
0,DB00619,DB00862
0,DB00695,DB09020
0,DB00956,DB01591
0,DB00327,DB01191
1,DB00182,DB01362
0,DB00694,DB11979
0,DB06650,DB10795
0,DB06077,DB08820
1,DB00051,DB09053
0,DB00776,DB01211
0,DB00162,DB15685
1,DB00252,DB00877
0,DB06335,DB08815
0,DB00631,DB01095
0,DB04845,DB12240
0,DB00835,DB04837
0,DB11837,DB11952
0,DB00795,DB00812
1,DB00221,DB13074
1,DB00081,DB14713
0,DB01218,DB09082
0,DB11979,DB12267
0,DB00398,DB09082
0,DB00046,DB11255
0,DB10300,DB11760
0,DB00877,DB06077
1,DB00860,DB15091
0,DB00095,DB00262
0,DB01142,DB01320
0,DB00026,DB00277
0,DB00445,DB12245
0,DB01017,DB01603
1,DB01259,DB01394
0,DB00741,DB01149
1,DB06273,DB08880
0,DB00405,DB06077
0,DB00295,DB01612
0,DB00092,DB00393
1,DB00086,DB06779
1,DB00308,DB06589
0,DB00338,DB06403
1,DB00105,DB08880
0,DB08901,DB08913
0,DB00468,DB00839
0,DB00010,DB11827
0,DB00864,DB05889
0,DB08936,DB11601
0,DB00250,DB06608
0,DB00540,DB01124
0,DB09274,DB12141
0,DB00934,DB11837
1,DB00601,DB08880
0,DB01764,DB11979
0,DB01016,DB08870
0,DB00011,DB09268
0,DB00443,DB10429
0,DB00524,DB01261
0,DB00519,DB01067
1,DB05578,DB11095
1,DB00705,DB09330
0,DB00529,DB01026
1,DB00499,DB15685
0,DB00255,DB11827
1,DB06708,DB09078
1,DB00611,DB11730
1,DB04865,DB10276
1,DB01156,DB09052
0,DB06810,DB10300
0,DB00880,DB01234
0,DB00802,DB11186
0,DB00598,DB06292
0,DB00839,DB01577
0,DB00439,DB11986
0,DB00095,DB11627
1,DB00877,DB01028
0,DB00091,DB00945
0,DB00397,DB01364
0,DB00881,DB08870
0,DB06674,DB11003
1,DB06810,DB08875
0,DB00853,DB06688
0,DB06626,DB11560
1,DB05528,DB08916
0,DB01196,DB11264
0,DB00524,DB00682
0,DB00707,DB00758
1,DB00038,DB01181
0,DB00364,DB00491
1,DB00933,DB09472
0,DB00958,DB06186
0,DB06228,DB06700
1,DB00333,DB11978
0,DB00987,DB08877
1,DB01026,DB09143
1,DB08881,DB09083
1,DB00834,DB11703
0,DB00445,DB14761
0,DB00627,DB09265
0,DB00747,DB01619
0,DB00572,DB00792
0,DB00741,DB00977
1,DB00908,DB12332
0,DB01254,DB13890
0,DB00480,DB00625
0,DB00977,DB01026
0,DB00835,DB00924
0,DB01291,DB08865
0,DB09280,DB11995
0,DB00467,DB01206
0,DB01050,DB11133
0,DB00381,DB08912
1,DB04868,DB08880
0,DB00489,DB11110
0,DB00501,DB00661
0,DB00533,DB01124
0,DB00448,DB09027
0,DB00382,DB06603
0,DB01075,DB08883
1,DB08895,DB15044
0,DB06605,DB11569
0,DB00434,DB01238
0,DB09054,DB11995
0,DB00295,DB00341
0,DB04861,DB09291
1,DB08899,DB11799
0,DB00045,DB00864
0,DB00051,DB00252
0,DB00427,DB06702
0,DB00374,DB00784
1,DB00342,DB00489
0,DB00966,DB06287
1,DB00011,DB12978
0,DB01618,DB06691
0,DB00414,DB00542
0,DB00341,DB01168
1,DB00218,DB11730
0,DB00717,DB01110
0,DB00877,DB14219
0,DB01105,DB01264
0,DB00745,DB06603
0,DB06210,DB11110
0,DB08908,DB11294
0,DB06262,DB09082
0,DB00008,DB01280
0,DB01201,DB04845
0,DB00488,DB00685
0,DB01118,DB11703
0,DB00977,DB06777
0,DB01166,DB08912
0,DB00563,DB11732
1,DB00320,DB06706
0,DB00970,DB06168
0,DB00687,DB00903
0,DB01406,DB06655
0,DB09083,DB11363
0,DB00997,DB12332
0,DB00005,DB00045
1,DB00414,DB01110
0,DB09098,DB15233
0,DB00598,DB09564
0,DB00541,DB00900
0,DB00526,DB06414
1,DB01263,DB08820
0,DB00262,DB00563
1,DB05990,DB11575
0,DB00738,DB01177
0,DB00540,DB00738
0,DB01421,DB05351
0,DB09049,DB14575
0,DB00427,DB00450
0,DB00860,DB14975
0,DB09073,DB14443
0,DB00865,DB00871
0,DB01275,DB06674
0,DB00703,DB00871
0,DB00468,DB01151
0,DB00491,DB00903
0,DB00540,DB01041
0,DB08881,DB13139
0,DB01590,DB11793
0,DB00515,DB00754
0,DB08910,DB11627
0,DB06441,DB10897
0,DB01069,DB11901
1,DB00848,DB13896
0,DB00332,DB00572
0,DB00993,DB11248
0,DB00091,DB05109
1,DB00564,DB09330
0,DB01324,DB09133
0,DB00542,DB00704
0,DB09038,DB12035
0,DB00328,DB06723
1,DB08875,DB09280
0,DB00266,DB01014
0,DB00531,DB00987
1,DB00261,DB00757
0,DB06717,DB13867
0,DB00542,DB06792
0,DB00344,DB08871
1,DB00196,DB01035
0,DB01222,DB08908
0,DB01030,DB14783
1,DB00502,DB11986
0,DB00982,DB06119
0,DB00997,DB06402
0,DB00610,DB01064
0,DB00468,DB14881
0,DB00404,DB01075
0,DB00537,DB01001
0,DB00904,DB01155
0,DB00367,DB06372
0,DB05294,DB06119
0,DB00674,DB01611
1,DB00904,DB01044
0,DB00938,DB06825
0,DB00425,DB01142
0,DB00508,DB09020
0,DB00244,DB01033
0,DB08864,DB09080
1,DB00762,DB09065
0,DB08908,DB14811
0,DB00169,DB01324
0,DB00176,DB01225
0,DB00266,DB09100
0,DB01320,DB05679
0,DB00333,DB01176
0,DB01088,DB01612
0,DB01004,DB01030
0,DB01327,DB09268
0,DB00370,DB00877
0,DB00295,DB01148
0,DB00904,DB01601
0,DB00921,DB09065
0,DB00673,DB15093
0,DB00317,DB00704
0,DB00041,DB00060
0,DB00853,DB00958
0,DB00694,DB01042
1,DB00831,DB01362
1,DB00489,DB06616
0,DB00060,DB00660
1,DB00072,DB12612
0,DB00414,DB04946
0,DB00195,DB00981
1,DB00054,DB14713
0,DB00106,DB00581
1,DB01611,DB11642
0,DB00780,DB01246
0,DB00692,DB06216
0,DB01155,DB01246
1,DB08816,DB12364
0,DB00706,DB12010
1,DB00626,DB00684
1,DB00975,DB08931
0,DB04865,DB06769
1,DB00176,DB00191
1,DB00934,DB08875
1,DB00619,DB14881
0,DB00665,DB01041
0,DB00313,DB00682
0,DB00790,DB08894
1,DB00512,DB09134
0,DB00564,DB00687
1,DB11730,DB15685
0,DB00835,DB01233
0,DB00203,DB00435
0,DB06273,DB11248
0,DB00377,DB00956
0,DB00991,DB01050
0,DB00357,DB00412
0,DB00250,DB00582
0,DB00584,DB09462
1,DB13896,DB14811
0,DB00628,DB01377
0,DB00019,DB00642
0,DB00831,DB06595
0,DB01238,DB06825
0,DB00731,DB01089
0,DB00687,DB11901
0,DB00252,DB08877
0,DB00379,DB09268
0,DB01101,DB06643
0,DB00722,DB01143
0,DB08820,DB14575
1,DB00647,DB01176
0,DB00932,DB11760
0,DB00270,DB11718
0,DB00904,DB09054
0,DB00428,DB00642
